Year,Route,GRASS_3km,GRASS_5km,GRASS_10km,ED_3km,ED_5km,ED_10km,PDSI,TMAX,PCP,TMIN
2011,1,62.7092,54.0419,53.6589,27.4547,30.1361,33.0929,-4.576666667,101.2,0.233333333,15.7
2011,2,88.7931,83.5204,82.2515,19.9736,19.5256,19.5761,-4.576666667,101.2,0.233333333,15.7
2011,3,73.566,71.5945,74.0706,35.4752,35.1625,34.8943,-4.576666667,101.2,0.233333333,15.7
2011,4,82.6139,73.5652,66.0884,15.1612,18.8435,19.6463,-4.576666667,101.2,0.233333333,15.7
2011,5,62.4879,57.5353,57.4821,47.8468,44.5215,40.6315,-4.576666667,101.2,0.233333333,15.7
2011,6,45.3667,52.2449,52.6718,39.6349,35.2769,32.6211,-4.576666667,101.2,0.233333333,15.7
2011,7,74.3914,66.3936,57.3081,18.876,19.8207,19.6678,-4.576666667,101.2,0.233333333,15.7
2011,8,61.5813,51.0416,40.5492,26.6686,30.298,31.9056,-3.79,102.5,0.416666667,17
2011,9,50.6284,45.5298,45.8968,35.1211,36.106,36.9535,-4.576666667,101.2,0.233333333,15.7
2011,10,79.3783,82.7093,82.4272,20.0875,18.8722,19.515,-3.79,102.5,0.416666667,17
2011,11,93.2767,93.0363,91.7729,14.3311,15.2034,15.4211,-3.79,102.5,0.416666667,17
2011,12,67.0635,59.0624,55.3305,39.3976,43.9554,43.077,-4.576666667,101.2,0.233333333,15.7
2011,13,60.4672,55.1632,53.5923,29.6524,27.129,28.0619,-3.79,102.5,0.416666667,17
2011,14,74.0268,69.019,62.7507,22.6445,27.2011,28.6201,-2.52,98.5,0.306666667,14.2
2011,15,43.4483,57.8624,48.9484,31.4048,26.2389,33.7455,-4.576666667,101.2,0.233333333,15.7
2011,16,62.6479,59.3368,51.3615,24.8769,30.8597,34.9575,-2.52,98.5,0.306666667,14.2
2011,17,57.637,53.8829,47.1749,22.4876,25.1196,23.1962,-2.52,98.5,0.306666667,14.2
2012,1,62.7092,54.0419,53.6589,27.4547,30.1361,33.0929,-3.806666667,98.6,0.87,20.4
2012,2,88.7931,83.5204,82.2515,19.9736,19.5256,19.5761,-3.806666667,98.6,0.87,20.4
2012,3,73.566,71.5945,74.0706,35.4752,35.1625,34.8943,-3.806666667,98.6,0.87,20.4
2012,4,82.6139,73.5652,66.0884,15.1612,18.8435,19.6463,-3.806666667,98.6,0.87,20.4
2012,5,62.4879,57.5353,57.4821,47.8468,44.5215,40.6315,-3.806666667,98.6,0.87,20.4
2012,6,45.3667,52.2449,52.6718,39.6349,35.2769,32.6211,-3.806666667,98.6,0.87,20.4
2012,7,74.3914,66.3936,57.3081,18.876,19.8207,19.6678,-3.806666667,98.6,0.87,20.4
2012,8,61.5813,51.0416,40.5492,26.6686,30.298,31.9056,-2.096666667,100.4,2.023333333,24
2012,9,50.6284,45.5298,45.8968,35.1211,36.106,36.9535,-3.806666667,98.6,0.87,20.4
2012,10,79.3783,82.7093,82.4272,20.0875,18.8722,19.515,-2.096666667,100.4,2.023333333,24
2012,11,93.2767,93.0363,91.7729,14.3311,15.2034,15.4211,-2.096666667,100.4,2.023333333,24
2012,12,67.0635,59.0624,55.3305,39.3976,43.9554,43.077,-3.806666667,98.6,0.87,20.4
2012,13,60.4672,55.1632,53.5923,29.6524,27.129,28.0619,-2.096666667,100.4,2.023333333,24
2012,14,74.0268,69.019,62.7507,22.6445,27.2011,28.6201,-4.033333333,98.5,0.67,18.4
2012,15,43.4483,57.8624,48.9484,31.4048,26.2389,33.7455,-3.806666667,98.6,0.87,20.4
2012,16,62.6479,59.3368,51.3615,24.8769,30.8597,34.9575,-4.033333333,98.5,0.67,18.4
2012,17,57.637,53.8829,47.1749,22.4876,25.1196,23.1962,-4.033333333,98.5,0.67,18.4
2013,1,62.7092,54.0419,53.6589,27.4547,30.1361,33.0929,-3.27,93,0.65,19.8
2013,2,88.7931,83.5204,82.2515,19.9736,19.5256,19.5761,-3.27,93,0.65,19.8
2013,3,73.566,71.5945,74.0706,35.4752,35.1625,34.8943,-3.27,93,0.65,19.8
2013,4,82.6139,73.5652,66.0884,15.1612,18.8435,19.6463,-3.27,93,0.65,19.8
2013,5,62.4879,57.5353,57.4821,47.8468,44.5215,40.6315,-3.27,93,0.65,19.8
2013,6,45.3667,52.2449,52.6718,39.6349,35.2769,32.6211,-3.27,93,0.65,19.8
2013,7,74.3914,66.3936,57.3081,18.876,19.8207,19.6678,-3.27,93,0.65,19.8
2013,8,61.5813,51.0416,40.5492,26.6686,30.298,31.9056,1.626666667,90.3,1.13,22.3
2013,9,50.6284,45.5298,45.8968,35.1211,36.106,36.9535,-3.27,93,0.65,19.8
2013,10,79.3783,82.7093,82.4272,20.0875,18.8722,19.515,1.626666667,90.3,1.13,22.3
2013,11,93.2767,93.0363,91.7729,14.3311,15.2034,15.4211,1.626666667,90.3,1.13,22.3
2013,12,67.0635,59.0624,55.3305,39.3976,43.9554,43.077,-3.27,93,0.65,19.8
2013,13,60.4672,55.1632,53.5923,29.6524,27.129,28.0619,1.626666667,90.3,1.13,22.3
2013,14,74.0268,69.019,62.7507,22.6445,27.2011,28.6201,-3.75,91.7,0.593333333,17.3
2013,15,43.4483,57.8624,48.9484,31.4048,26.2389,33.7455,-3.27,93,0.65,19.8
2013,16,62.6479,59.3368,51.3615,24.8769,30.8597,34.9575,-3.75,91.7,0.593333333,17.3
2013,17,57.637,53.8829,47.1749,22.4876,25.1196,23.1962,-3.75,91.7,0.593333333,17.3
2014,1,62.7092,54.0419,53.6589,27.4547,30.1361,33.0929,NA,NA,0.29,17.1
2014,2,88.7931,83.5204,82.2515,19.9736,19.5256,19.5761,NA,NA,0.29,17.1
2014,3,73.566,71.5945,74.0706,35.4752,35.1625,34.8943,NA,NA,0.29,17.1
2014,4,82.6139,73.5652,66.0884,15.1612,18.8435,19.6463,NA,NA,0.29,17.1
2014,5,62.4879,57.5353,57.4821,47.8468,44.5215,40.6315,NA,NA,0.29,17.1
2014,6,45.3667,52.2449,52.6718,39.6349,35.2769,32.6211,NA,NA,0.29,17.1
2014,7,74.3914,66.3936,57.3081,18.876,19.8207,19.6678,NA,NA,0.29,17.1
2014,8,61.5813,51.0416,40.5492,26.6686,30.298,31.9056,NA,NA,0.536666667,17.7
2014,9,50.6284,45.5298,45.8968,35.1211,36.106,36.9535,NA,NA,0.29,17.1
2014,10,79.3783,82.7093,82.4272,20.0875,18.8722,19.515,NA,NA,0.536666667,17.7
2014,11,93.2767,93.0363,91.7729,14.3311,15.2034,15.4211,NA,NA,0.536666667,17.7
2014,12,67.0635,59.0624,55.3305,39.3976,43.9554,43.077,NA,NA,0.29,17.1
2014,13,60.4672,55.1632,53.5923,29.6524,27.129,28.0619,NA,NA,0.536666667,17.7
2014,14,74.0268,69.019,62.7507,22.6445,27.2011,28.6201,NA,NA,0.27,15.4
2014,15,43.4483,57.8624,48.9484,31.4048,26.2389,33.7455,NA,NA,0.29,17.1
2014,16,62.6479,59.3368,51.3615,24.8769,30.8597,34.9575,NA,NA,0.27,15.4
2014,17,57.637,53.8829,47.1749,22.4876,25.1196,23.1962,NA,NA,0.27,15.4
